0.0,1.0
0.001,0.9530485746019881
0.002,0.9102902784848017
0.003,0.8711895650400003
0.004,0.8352980285634032
0.005,0.8022374361857799
0.006,0.7716865622434802
0.007,0.7433708701718459
0.008,0.7170543506436787
0.009,0.6925330094427393
0.01,0.6696296297404738
0.011,0.6481895277092805
0.012,0.6280770889162468
0.013,0.6091729232650159
0.014,0.5913715135882051
0.015,0.5745792609516172
0.016,0.5587128508542787
0.017,0.5436978805996162
0.018,0.5294677004678892
0.019,0.5159624308765156
0.02,0.5031281251590138
0.021,0.49091605343058786
0.022,0.4792820876146891
0.023,0.46818617136169294
0.024,0.4575918615104372
0.025,0.4474659300871317
0.026,0.4377780177273914
0.027,0.42850033094082635
0.028,0.4196073768872205
0.029,0.4110757303560866
0.03,0.40288382848210885
0.031,0.395011789422934
0.032,0.3874412518008716
0.033,0.3801552321884707
0.034,0.3731379983173879
0.035,0.3663749560246484
0.036,0.3598525482317876
0.037,0.353558164489699
0.038,0.34748005982283475
0.039,0.34160728177684585
0.04,0.3359296047188152
0.041,0.3304374705630753
0.042,0.32512193520158766
0.043,0.31997462000881904
0.044,0.3149876678693083
0.045,0.31015370324360525
0.046,0.305465795846621
0.047,0.3009174275629856
0.048,0.296502462267926
0.049,0.29221511826039404
0.05,0.28804994304851134
